mediadive_id	name	complex_medium	source	link	min_pH	max_pH	reference	description	solutions	ingredents
mediadive.medium:1639	AZOARCUS TAIWANENSIS MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1639.pdf	8.5	9			{3403: 'Main sol. 1639', 1474: 'Trace element solution SL-11'}	{'NaCl': 'CHEBI:26710', 'KNO3': 'CHEBI:58242', 'NH4Cl': 'CHEBI:31206', 'K2HPO4': 'CHEBI:131527', 'Trace element solution SL-11': 'mediadive.solution:1474', 'NaHCO3': 'CHEBI:32139', 'Na-acetate': 'CHEBI:32954', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'Na2-EDTA x 2 H2O': 'CHEBI:64734', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.medium:1640	METHANOMASSILIICOCCUS ALVUS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1640.pdf	7.4	7.6			{3404: 'Main sol. 1640'}	{'Anaerobe Basal Broth CM0957': 'mediadive.ingredient:1473', 'Methanol': 'CHEBI:17790', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:1641	DOUBLE CONCENTRATED 830 + 0.06% SODIUM PYRUVATE	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1641.pdf	7.2	7.2			{3406: 'Main sol. 1641'}	{'Yeast extract': 'CAS-RN:8013-01-2', 'Proteose peptone': 'CAS-RN:91079-38-8', 'Casamino acids': 'mediadive.ingredient:101', 'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'Na-pyruvate': 'CHEBI:50144', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Sodium pyruvate': 'CHEBI:50144', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:1642	Cyanobacteria Medium T+	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1642.pdf					{5520: 'Main sol. 1642', 5764: 'T-Trace Metal Mix', 5765: 'T-Vitamin Mix'}	{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'Mg(SO4) x 7 H2O': 'CAS-RN:10034-99-8', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Distilled water': 'CHEBI:15377', 'NaNO3': 'CHEBI:59148', 'NaHCO3': 'CHEBI:32139', 'KBr': 'CHEBI:32030', 'NaF': 'CHEBI:28741', 'K2HPO4 x 3 H2O': 'CHEBI:131527', 'Na2CO3': 'CHEBI:29377', 'Fe(NH4)citrate': 'CHEBI:31604', 'T-Trace Metal Mix': 'mediadive.solution:5764', 'T-Vitamin Mix': 'mediadive.solution:5765', 'H3BO3': 'CHEBI:33118', 'SrCl2 x 6 H2O': 'CHEBI:36385', 'LiCl': 'CHEBI:48607', 'EDTA': 'CHEBI:64755', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'Na2 MoO4 x 2 H2O': 'CHEBI:75213', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Na2SeO3': 'CHEBI:48843', 'Thiamine HCl': 'CHEBI:49105', 'D-Biotin': 'CHEBI:15956', 'Vitamin B12': 'CHEBI:17439'}
mediadive.medium:1643	Cyanobacteria Medium T-	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1643.pdf					{5766: 'Main sol. 1643', 5764: 'T-Trace Metal Mix', 5765: 'T-Vitamin Mix'}	{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'Mg(SO4) x 7 H2O': 'CAS-RN:10034-99-8', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Distilled water': 'CHEBI:15377', 'NaHCO3': 'CHEBI:32139', 'KBr': 'CHEBI:32030', 'NaF': 'CHEBI:28741', 'K2HPO4 x 3 H2O': 'CHEBI:131527', 'Na2CO3': 'CHEBI:29377', 'Fe(NH4)citrate': 'CHEBI:31604', 'T-Trace Metal Mix': 'mediadive.solution:5764', 'T-Vitamin Mix': 'mediadive.solution:5765', 'H3BO3': 'CHEBI:33118', 'SrCl2 x 6 H2O': 'CHEBI:36385', 'LiCl': 'CHEBI:48607', 'EDTA': 'CHEBI:64755', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'Na2 MoO4 x 2 H2O': 'CHEBI:75213', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Na2SeO3': 'CHEBI:48843', 'Thiamine HCl': 'CHEBI:49105', 'D-Biotin': 'CHEBI:15956', 'Vitamin B12': 'CHEBI:17439'}
mediadive.medium:1644	Cyanobacteria Medium AB +	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1644.pdf					{5522: 'Main sol. 1644', 5767: 'Trace metal mix'}	{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na3-citrate x 2 H2O': 'CAS-RN:6132-04-3', 'Na2-EDTA x 2 H2O': 'CHEBI:64734', 'Trace metal mix': 'mediadive.solution:5767', 'NaNO3': 'CHEBI:59148', 'K2HPO4 x 3 H2O': 'CHEBI:131527', 'Na2CO3': 'CHEBI:29377', 'Fe(NH4)citrate': 'CHEBI:31604', 'Vitamin B12': 'CHEBI:17439', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Co(NO3)2 x 6 H2O': 'CHEBI:86214'}
mediadive.medium:1645	Cyanobacteria Medium AB-	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1645.pdf					{5768: 'Main sol. 1645', 5767: 'Trace metal mix'}	{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na3-citrate x 2 H2O': 'CAS-RN:6132-04-3', 'Na2-EDTA x 2 H2O': 'CHEBI:64734', 'Trace metal mix': 'mediadive.solution:5767', 'K2HPO4 x 3 H2O': 'CHEBI:131527', 'Na2CO3': 'CHEBI:29377', 'Fe(NH4)citrate': 'CHEBI:31604', 'Vitamin B12': 'CHEBI:17439', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Co(NO3)2 x 6 H2O': 'CHEBI:86214'}
mediadive.medium:1646	GEMMATIMONAS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1646.pdf	7	7			{3407: 'Main sol. 1646', 926: 'Vitamin solution'}	{'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'Glucose': 'CHEBI:17234', 'HEPES': 'CHEBI:46756', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaSO4 x 2 H2O': 'CHEBI:32583', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377', 'Vitamin solution': 'mediadive.solution:926', 'Vitamin B12': 'CHEBI:17439', 'Pantothenic acid': 'CHEBI:7916', 'Riboflavin': 'CHEBI:17015', 'Pyridoxamine hydrochloride': 'CHEBI:131531', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Nicotinic acid': 'CHEBI:15940', 'Nicotine amide': 'PubChem:936', 'alpha-lipoic acid': 'CHEBI:16494', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751'}
mediadive.medium:1647	ACETOBACTEROIDES MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1647.pdf					{3408: 'Main sol. 1647', 3409: 'Se/W solution', 5769: 'Vitamin solution', 5770: 'Trace element solution'}	{'Yeast extract': 'CAS-RN:8013-01-2', 'Glucose': 'CHEBI:17234', 'KH2PO4': 'CHEBI:63036', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NH4Cl': 'CHEBI:31206', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'Resazurin': 'CHEBI:8806', 'Vitamin solution': 'mediadive.solution:5769', 'Trace element solution': 'mediadive.solution:5770', 'Se/W solution': 'mediadive.solution:3409', 'Distilled water': 'CHEBI:15377', 'Na2SeO3': 'CHEBI:48843', 'Na2WO4': 'CHEBI:63940', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'Nitrilotriacetic acid': 'CHEBI:44557', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'ZnCl2': 'CHEBI:49976', 'CuCl2': 'CHEBI:49553', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'NaCl': 'CHEBI:26710', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.medium:1649	ASW-HD (1:10 diluted)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1649.pdf	7	7			{3411: 'Main sol. 1649', 595: 'Trace element solution SL-10', 584: 'Vitamin solution'}	{'Casein peptone': 'CAS-RN:91079-40-2', 'Glucose': 'CHEBI:17234', 'Yeast extract': 'CAS-RN:8013-01-2', 'Agar': 'CHEBI:2509', 'Sea water': 'mediadive.ingredient:286', 'Trace element solution SL-10': 'mediadive.solution:595', 'Vitamin solution': 'mediadive.solution:584', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Distilled water': 'CHEBI:15377', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.medium:1650	1650: Medium for Strain J5B	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1650.pdf	7	7.2			{3414: 'Main sol. 1650', 3415: 'Trace Element Solution', 4172: 'Selenite-tungstate solution', 3417: '1M Acetate solution 13.6 g/L', 3418: 'Bicarbonate solution 84.0 g/L', 3419: 'Vitamin solution'}	{'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'NaNO3': 'CHEBI:59148', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'KCl': 'CHEBI:32588', 'Trace Element Solution': 'mediadive.solution:3415', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Distilled water': 'CHEBI:15377', 'HCl': 'CHEBI:17883', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Sodium acetate trihydrate': 'CHEBI:32138', 'NaHCO3': 'CHEBI:32139', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', '4-Aminobenzoic Acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.medium:1651	PLANCTOMYCES MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1651.pdf	7.5	7.5			"{3420: 'Main sol. 1651', 3220: 'Artificial sea water', 3221: 'Mineral salts solution', 3222: '""Metals 44""', 3223: 'Trace element solution', 3224: 'Vitamin solution (double conc.)'}"	"{'Peptone': 'CAS-RN:73049-73-7', 'Yeast extract': 'CAS-RN:8013-01-2', 'HEPES': 'CHEBI:46756', 'Mineral salts solution': 'mediadive.solution:3221', 'Trace element solution': 'mediadive.solution:3223', 'Artifical sea water': 'mediadive.solution:3220', 'Agar': 'CHEBI:2509', 'Double distilled water': 'CHEBI:15377', 'N-Acetylglucosamine': 'CHEBI:59640', 'Vitamin solution (double conc.)': 'mediadive.solution:3224', 'NaCl': 'CHEBI:26710', 'Na2SO4': 'CHEBI:32149', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2': 'CHEBI:3312', 'NaHCO3': 'CHEBI:32139', 'KCl': 'CHEBI:32588', 'KBr': 'CHEBI:32030', 'H3BO3': 'CHEBI:33118', 'SrCl2': 'CHEBI:36383', 'NaF': 'CHEBI:28741', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2MoO7O4 x 2 H2O': 'mediadive.ingredient:1416', 'FeSO4 x 7 H2O': 'CHEBI:75836', '""Metals 44""': 'mediadive.solution:3222', 'Distilled water': 'CHEBI:15377', 'Na-EDTA': 'CHEBI:64734', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnSO4 x H2O': 'CHEBI:86364', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Co(NO3)2 x 6 H2O': 'CHEBI:86214', 'Na2B4O7 x 10 H2O': 'CAS-RN:1303-96-4', 'Na-Nitrilotriacetat': 'CAS-RN:5064-31-3', 'Fe SO4 x 7 H2O': 'CHEBI:75836', 'ZnCl2': 'CHEBI:49976', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'H2SeO3': 'CHEBI:26642', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Riboflavine': 'CHEBI:17015', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Nicotinamide': 'CHEBI:17154', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753'}"
mediadive.medium:1652	RH MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1652.pdf	7.2	7.2			{3426: 'Main sol. 1652'}	{'L-Proline': 'CHEBI:17203', 'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'Casamino acids': 'mediadive.ingredient:101', 'Trehalose': 'CHEBI:27082', 'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'Na-pyruvate': 'CHEBI:50144', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'KNO3': 'CHEBI:58242', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:1653	METHYLOMONAS MEDIUM (ELBE)	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1653.pdf					{3427: 'Main sol. 1653', 3428: 'PO4 buffer', 2243: 'Trace element solution SL-10', 3430: 'Vitamin solution'}	{'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'HEPES buffer': 'CHEBI:19708', 'Trace element solution SL-10': 'mediadive.solution:2243', 'PO4 buffer': 'mediadive.solution:3428', 'Vitamin solution': 'mediadive.solution:3430', 'Vitamin B12': 'CHEBI:17439', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377', 'Na2HPO4 x 2 H2O': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Biotin': 'CHEBI:15956', 'Para-aminobenzoic acid': 'CHEBI:30753', 'Calcium pantothenate': 'CHEBI:31345', 'Pyridoxamine Dihydrochloride': 'CHEBI:131532', 'Nicotinic acid': 'CHEBI:15940', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751'}
mediadive.medium:1654	GILLIAMELLA MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1654.pdf	7.2	7.2			{3431: 'Main sol. 1654'}	{'Proteose peptone': 'CAS-RN:91079-38-8', 'Beef extract': 'mediadive.ingredient:85', 'Yeast extract': 'CAS-RN:8013-01-2', 'Malt extract': 'CAS-RN:8002-48-0', 'Dextrose': 'CHEBI:4167', 'ACES': 'CHEBI:65994', 'Agar': 'CHEBI:2509', 'Charcoal': 'CHEBI:91090', 'Distilled water': 'CHEBI:15377', 'Na-ascorbate': 'CHEBI:113451'}
mediadive.medium:1655	MODIFIED THERMUS MEDIUM 878	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1655.pdf	7.2	7.2			{3432: 'Main sol. 1655', 1346: 'Phosphate buffer', 1819: 'Trace element solution'}	{'Yeast extract': 'CAS-RN:8013-01-2', 'Tryptone': 'CAS-RN:91079-40-2', 'Agar': 'CHEBI:2509', 'Nitrilotriacetic acid': 'CHEBI:44557', 'CaSO4 x 2 H2O': 'CHEBI:32583', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Fe(III) citrate': 'CHEBI:144421', 'Trace element solution': 'mediadive.solution:1819', 'Phosphate buffer': 'mediadive.solution:1346', 'Distilled water': 'CHEBI:15377', 'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'H2SO4': 'CHEBI:26836', 'MnSO4 x H2O': 'CHEBI:86364', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'H3BO3': 'CHEBI:33118', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'CoCl2 x 6 H2O': 'CHEBI:35696'}
mediadive.medium:1656	HALANAEROBIUM HYDROGENIFORMANS MEDIUM (SL-HP)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1656.pdf	11	11			{3435: 'Main sol. 1656', 3436: 'Basal medium stock solution', 3437: 'Trace mineral solution'}	{'NaCl': 'CHEBI:26710', 'Na2CO3': 'CHEBI:29377', 'K2HPO4': 'CHEBI:131527', 'Yeast extract': 'CAS-RN:8013-01-2', 'Na2S x 9 H2O': 'CHEBI:76209', 'L-Cysteine': 'CHEBI:17561', 'Basal medium stock solution': 'mediadive.solution:3436', 'Trace mineral solution': 'mediadive.solution:3437', 'Distilled water': 'CHEBI:15377', 'NH4NO3': 'CAS-RN:6484-52-2', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'SiO2': 'CHEBI:30563', 'MnSO4 x H2O': 'CHEBI:86364', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Resazurin': 'CHEBI:8806', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na3-NTA x H2O': 'CAS-RN:18662-53-8', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'ZnCl2': 'CHEBI:49976', 'NiSO4 x 6 H2O': 'CHEBI:53001', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'CuCl2 x 2 H2O': 'CHEBI:86318'}
mediadive.medium:1657	PARACRAUROCOCCUS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1657.pdf	7.5	7.5			{3438: 'Main sol. 1657'}	{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'CaSO4 x 2 H2O': 'CHEBI:32583', 'Fe(III) citrate': 'CHEBI:144421', 'K2HPO4 x 3 H2O': 'CHEBI:131527', 'KH2PO4': 'CHEBI:63036', 'NaHCO3': 'CHEBI:32139', 'NaCl': 'CHEBI:26710', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:1658	AIDINGIMONAS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1658.pdf	7	7.5			{3439: 'Main sol. 1658'}	{'Tryptone peptone': 'CAS-RN:91079-40-2', 'Soy peptone': 'CAS-RN:91079-46-8', 'NaCl': 'CHEBI:26710', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:1659	RHODOBACTER MARINUS MEDIUM (NKPB)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1659.pdf	7.6	7.6			{3440: 'Main sol. 1659', 3441: 'Trace elements'}	{'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Na2-EDTA': 'CHEBI:64734', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'DL-Malate': 'CHEBI:65947', 'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'Trace elements': 'mediadive.solution:3441', 'Biotin': 'CHEBI:15956', 'Distilled water': 'CHEBI:15377', 'H3BO3': 'CHEBI:33118', 'MnSO4 x H2O': 'CHEBI:86364', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Cu(NO3)2 x 3 H2O': 'CHEBI:78036'}
mediadive.medium:1660	modified BAP+ (PSA) MEDIUM FOR FRANKIA	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1660.pdf	6.3	6.3			{3442: 'Main sol. 1660', 3182: 'Vitamine solution', 3183: 'Chelated iron solution', 3184: 'Trace element solution'}	{'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'Na-propionate': 'CHEBI:132106', 'Sodium succinate dibasic': 'CHEBI:150903', 'Pyruvic acid sodium salt': 'CHEBI:113246', 'Sodium acetate': 'CHEBI:32954', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Vitamine solution': 'mediadive.solution:3182', 'Chelated iron solution': 'mediadive.solution:3183', 'Trace element solution': 'mediadive.solution:3184', 'Distilled water': 'CHEBI:15377', 'Thiamine HCl': 'CHEBI:49105', 'Nicotinic acid': 'CHEBI:15940', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Citric acid': 'CHEBI:30769', 'Eisencitrat': 'CHEBI:55553', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'ZnSO4 x 7 H2O': 'CHEBI:32312'}
