subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
RHEA:31474		kegg.reaction:R09759		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31476		metacyc.compound:RXN-8086		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31478		kegg.reaction:R09636		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31482		metacyc.compound:RXN-14287		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31486		metacyc.compound:RXN-14287		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31488		metacyc.compound:RXN-12319		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31490		kegg.reaction:R09753		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31492		metacyc.compound:RXN-12320		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31494		kegg.reaction:R09754		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31498		kegg.reaction:R03354		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31498		metacyc.compound:RXN-12119		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31500		metacyc.compound:RXN-12229		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31502		kegg.reaction:R05977		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31502		kegg.reaction:R09755		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31504		metacyc.compound:RXN-11802		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31506		kegg.reaction:R09760		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31508		metacyc.compound:RXN-11322		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31510		kegg.reaction:R10089		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31512		metacyc.compound:RXN-14289		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31514		kegg.reaction:R03974		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31516		metacyc.compound:RXN-11998		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31518		kegg.reaction:R09783		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31520		metacyc.compound:RXN-11989		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31522		kegg.reaction:R09782		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31524		metacyc.compound:RXN-12538		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31526		kegg.reaction:R09784		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31528		metacyc.compound:RXN-12536		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31530		kegg.reaction:R10082		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31532		metacyc.compound:RXN-14542		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31534		kegg.reaction:R10081		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31536		metacyc.compound:RXN-13396		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31538		kegg.reaction:R09785		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31540		metacyc.compound:RXN-7773		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31542		kegg.reaction:R09791		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31544		metacyc.compound:RXN-12230		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31546		kegg.reaction:R07574		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31550		kegg.reaction:R07652		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31550		metacyc.compound:RXN-12321		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31552		metacyc.compound:RXN-9301		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31554		kegg.reaction:R09793		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31558		kegg.reaction:R10564		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31558		metacyc.compound:R125-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31560		metacyc.compound:RXN-1884		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31562		kegg.reaction:R07675		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31564		metacyc.compound:RXN-12825		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31564		reactome:R-HSA-266046.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31566		kegg.reaction:R09875		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31570		kegg.reaction:R06884		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31572		metacyc.compound:RXN-12763		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31574		kegg.reaction:R09818		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31576		ecocyc:RXN-11396		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31576		metacyc.compound:RXN-11396		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31576		reactome:R-HSA-2395849.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31576		reactome:R-HSA-2395869.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31578		kegg.reaction:R09832		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31582		kegg.reaction:R09905		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31582		metacyc.compound:RXN-12757		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31584		ecocyc:RXN0-6957		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31584		metacyc.compound:RXN0-6957		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31584		reactome:R-HSA-2395818.6		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31586		kegg.reaction:R09833		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31588		ecocyc:RXN0-6444		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31588		metacyc.compound:RXN0-6444		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31590		kegg.reaction:R09936		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31596		ecocyc:RXN-12896		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31596		metacyc.compound:RXN-12896		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31598		kegg.reaction:R09949		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31600		ecocyc:RXN-12886		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31600		metacyc.compound:RXN-12886		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31602		kegg.reaction:R09937		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31604		ecocyc:RXN0-6460		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31604		metacyc.compound:RXN0-6460		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31609		metacyc.compound:RXN-10643		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31610		kegg.reaction:R07519		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31614		kegg.reaction:R09790		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31614		metacyc.compound:RXN-12722		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31616		metacyc.compound:RXN-12773		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31618		kegg.reaction:R09821		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31622		kegg.reaction:R09824		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31622		metacyc.compound:RXN-12811		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31624		metacyc.compound:RXN-12802		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31626		kegg.reaction:R06456		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31628		metacyc.compound:RXN-12807		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31630		kegg.reaction:R06460		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31632		metacyc.compound:RXN-10002		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31634		kegg.reaction:R09841		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31636		metacyc.compound:RXN-12270		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31638		kegg.reaction:R09831		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31640		metacyc.compound:RXN-12800		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31642		kegg.reaction:R09823		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31644		metacyc.compound:RXN-12801		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31646		kegg.reaction:R09822		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31648		metacyc.compound:RXN-12177		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31650		kegg.reaction:R10867		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31666		kegg.reaction:R04529		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31666		metacyc.compound:RXN-12812		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31670		kegg.reaction:R06423		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31670		metacyc.compound:RXN-12810		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31672		metacyc.compound:RXN-12772		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31674		kegg.reaction:R06439		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31677		metacyc.compound:RXN-12673		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31678		kegg.reaction:R09806		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31680		metacyc.compound:RXN-12674		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31682		kegg.reaction:R09807		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31686		kegg.reaction:R09918		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31686		metacyc.compound:RXN-12675		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31688		metacyc.compound:RXN-12759		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31690		kegg.reaction:R09810		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31694		kegg.reaction:R09810		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31694		metacyc.compound:RXN-12760		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31696		metacyc.compound:RXN-12761		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31698		kegg.reaction:R09811		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31700		metacyc.compound:RXN-13400		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31702		kegg.reaction:R09814		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31704		metacyc.compound:RXN-12649		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31706		kegg.reaction:R09812		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31708		metacyc.compound:RXN-12650		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31710		kegg.reaction:R09813		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31712		metacyc.compound:RXN-12680		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31714		kegg.reaction:R09817		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31716		metacyc.compound:RXN-12681		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31718		kegg.reaction:R09815		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31720		metacyc.compound:RXN-12682		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31722		kegg.reaction:R09816		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31724		metacyc.compound:RXN-3283		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31726		kegg.reaction:R07777		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31728		metacyc.compound:RXN-12764		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31730		kegg.reaction:R05488		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31732		metacyc.compound:RXN-12717		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31734		kegg.reaction:R09819		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31737		metacyc.compound:RXN-17403		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31738		kegg.reaction:R12105		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31740		metacyc.compound:ISOFLAVONE-4-O-METHYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31744		metacyc.compound:RXN-12719		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31746		kegg.reaction:R09792		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31748		metacyc.compound:RXNMETA-12672		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31756		metacyc.compound:RXNMETA-12671		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31760		metacyc.compound:RXN-12767		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31762		kegg.reaction:R06427		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31764		metacyc.compound:R15-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31765		reactome:R-HSA-1237102.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31766		ecocyc:R15-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31766		kegg.reaction:R08618		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31770		kegg.reaction:R09825		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31770		metacyc.compound:RXN-9999		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31772		metacyc.compound:RXN-12550		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31774		kegg.reaction:R08388		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31780		metacyc.compound:RXN-12576		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31782		kegg.reaction:R09826		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31784		metacyc.compound:RXN-9459		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31786		kegg.reaction:R09828		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31788		metacyc.compound:RXN-14039		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31792		metacyc.compound:RXN-12814		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31794		kegg.reaction:R09829		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31798		kegg.reaction:R09835		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31798		metacyc.compound:RXN-12775		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31800		metacyc.compound:RXN-12613		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31802		kegg.reaction:R09993		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31804		metacyc.compound:RXN-10001		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31806		kegg.reaction:R09834		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31808		metacyc.compound:RXN-8556		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31810		kegg.reaction:R09887		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31812		metacyc.compound:RXN-12823		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31814		kegg.reaction:R09888		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31816		metacyc.compound:RXN-12774		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31818		kegg.reaction:R09889		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31820		metacyc.compound:RXN-12824		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31822		kegg.reaction:R09890		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31824		metacyc.compound:RXN-12829		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31826		kegg.reaction:R09891		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31828		metacyc.compound:RXN-8588		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31830		kegg.reaction:R09892		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31832		metacyc.compound:RXN-12822		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31834		kegg.reaction:R09893		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31836		metacyc.compound:RXN-12839		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31838		kegg.reaction:R09904		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31840		metacyc.compound:RXN-12840		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31842		kegg.reaction:R06424		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31846		ecocyc:RXN0-6510		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31846		metacyc.compound:RXN0-6510		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31850		kegg.reaction:R09906		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31850		metacyc.compound:RXN-12841		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31854		kegg.reaction:R09907		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31854		metacyc.compound:RXN-12842		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31858		kegg.reaction:R09908		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31858		metacyc.compound:RXN-12843		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31860		metacyc.compound:RXN-12099		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31862		kegg.reaction:R09909		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31866		kegg.reaction:R09910		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31866		metacyc.compound:RXN-12101		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31870		kegg.reaction:R09911		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31870		metacyc.compound:RXN-12844		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31874		kegg.reaction:R09912		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31874		metacyc.compound:RXN-12845		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31878		kegg.reaction:R09913		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31878		metacyc.compound:RXN-9664		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31882		kegg.reaction:R09914		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31882		metacyc.compound:RXN-12846		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31886		kegg.reaction:R09915		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31886		metacyc.compound:RXN-12847		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31888		metacyc.compound:RXN-12326		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31896		metacyc.compound:RXN-8415		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31898		kegg.reaction:R08373		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31900		metacyc.compound:RXN-6681		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31902		kegg.reaction:R07403		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31908		metacyc.compound:2.1.1.128-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31910		kegg.reaction:R05123		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31912		metacyc.compound:RXN-10053		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31914		kegg.reaction:R10049		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31918		kegg.reaction:R09945		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31918		metacyc.compound:RXN-12960		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31920		metacyc.compound:RXN-6682		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31922		kegg.reaction:R07421		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31928		metacyc.compound:RXN-6683		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31930		kegg.reaction:R07422		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31940		metacyc.compound:RXN-6684		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31942		kegg.reaction:R07423		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31944		metacyc.compound:RXN-12848		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31946		kegg.reaction:R09859		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31948		metacyc.compound:RXN-12879		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31950		kegg.reaction:R09861		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31952		metacyc.compound:RXN-12883		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31954		kegg.reaction:R09865		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31956		metacyc.compound:RXN-12880		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31958		kegg.reaction:R09862		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31960		metacyc.compound:RXN-12881		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31962		kegg.reaction:R09863		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31964		metacyc.compound:RXN-12882		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31966		kegg.reaction:R09864		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31968		metacyc.compound:RXN-12884		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31970		kegg.reaction:R09866		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31972		metacyc.compound:RXN-8855		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31974		kegg.reaction:R09867		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31976		metacyc.compound:RXN-12885		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31978		kegg.reaction:R09868		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31980		metacyc.compound:RXN-12900		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31980		reactome:R-HSA-139970.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31982		kegg.reaction:R05623		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31984		metacyc.compound:RXN-8508		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31986		kegg.reaction:R10077		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31990		kegg.reaction:R09917		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31990		metacyc.compound:RXN-9685		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31992		metacyc.compound:RXN-12838		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31994		kegg.reaction:R09902		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31996		metacyc.compound:RXN-12837		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:31998		kegg.reaction:R09901		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32000		metacyc.compound:RXN-12836		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32002		kegg.reaction:R09900		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32012		metacyc.compound:RXN-12833		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32014		kegg.reaction:R09898		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32016		metacyc.compound:RXN-12832		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32018		kegg.reaction:R09897		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32020		metacyc.compound:RXN-8604		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32022		kegg.reaction:R10007		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32024		metacyc.compound:RXN-12831		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32026		kegg.reaction:R09896		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32028		metacyc.compound:RXN-8426		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32030		kegg.reaction:R09895		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32032		metacyc.compound:RXN-10599		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32034		kegg.reaction:R09894		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32036		metacyc.compound:RXN-12718		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32038		kegg.reaction:R09883		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32042		kegg.reaction:R00184		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32042		metacyc.compound:RXN-12820		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:32046		kegg.reaction:R09879		oboinowl:hasDbXref	sempav:UnspecifiedMatching
