original_term	term_source	chebi_id	chebi_label	chebi_formula	mapping_quality
cpd:C13409	kegg_compound	CHEBI:32234	titanium dioxide		high
cpd:C12981	kegg_compound	CHEBI:32239	Tocopheryl nicotinate		high
cpd:C12967	kegg_compound	CHEBI:32240	Tocoretinate		high
cpd:C12440	kegg_compound	CHEBI:32249	Trachelanthamidine		high
cpd:C13410	kegg_compound	CHEBI:32253	transfluthrin		high
cpd:C12182	kegg_compound	CHEBI:32266	Trisphaeridine		high
cpd:C13666	kegg_compound	CHEBI:32269	tropisetron		high
cpd:C12798	kegg_compound	CHEBI:32272	Tulobuterol hydrochloride		high
cpd:C12210	kegg_compound	CHEBI:32274	UDP-3-keto-alpha-D-glucose		high
cpd:C12211	kegg_compound	CHEBI:32275	UDP-alpha-D-kanosamine		high
cpd:C12189	kegg_compound	CHEBI:32277	ungeremine		high
cpd:C12413	kegg_compound	CHEBI:32279	urdamycin A		high
cpd:C07827	kegg_compound	CHEBI:3228	butabarbital		high
cpd:C12406	kegg_compound	CHEBI:32280	Urdamycin B		high
cpd:C12411	kegg_compound	CHEBI:32281	Urdamycin F		high
cpd:C12414	kegg_compound	CHEBI:32282	Urdamycin G		high
cpd:C12404	kegg_compound	CHEBI:32283	Urdamycinone B		high
cpd:C12410	kegg_compound	CHEBI:32284	Urdamycinone F		high
cpd:C12905	kegg_compound	CHEBI:32289	Variotin		high
cpd:C12188	kegg_compound	CHEBI:32290	Vasconine		high
cpd:C12628	kegg_compound	CHEBI:32298	vitexin 2''-O-alpha-L-rhamnoside		high
cpd:C10931	kegg_compound	CHEBI:3230	butachlor		high
cpd:C13454	kegg_compound	CHEBI:32303	Xanthoxic acid		high
cpd:C13453	kegg_compound	CHEBI:32304	2-cis,4-trans-xanthoxin		high
cpd:C13424	kegg_compound	CHEBI:32308	Zanapezil fumarate		high
cpd:C12195	kegg_compound	CHEBI:32309	Zephyramine		high
cpd:C07875	kegg_compound	CHEBI:3231	butamben		high
cpd:C12170	kegg_compound	CHEBI:32310	Zephyranthine		high
cpd:C13378	kegg_compound	CHEBI:32317	alpha,beta-Dihydroxyethyl-TPP		high
cpd:C12288	kegg_compound	CHEBI:32318	alpha-Amylcinnamaldehyde		high
cpd:C12286	kegg_compound	CHEBI:32319	alpha-ionone		high
cpd:C11022	kegg_compound	CHEBI:3232	Butamifos		high
cpd:C12300	kegg_compound	CHEBI:32320	alpha-Terpinyl acetate		high
cpd:C13202	kegg_compound	CHEBI:32321	alpha-Tocopherol acetate		high
cpd:C13138	kegg_compound	CHEBI:32322	beta-Butoxyethyl nicotinate		high
glucuronamide	chemicals_sssom	CHEBI:32323	beta-D-glucuronamide		medium
cpd:C12462	kegg_compound	CHEBI:32324	beta-Hydroxy-L-tyrosyl-[pcp]		high
cpd:C12287	kegg_compound	CHEBI:32325	beta-ionone		high
cpd:C12463	kegg_compound	CHEBI:32326	beta-Keto-L-tyrosyl-[pcp]		high
cpd:C12301	kegg_compound	CHEBI:32327	beta-Terpinyl acetate		high
cpd:C12313	kegg_compound	CHEBI:32329	cis-cyclohexane-1,2-diol		high
cpd:C12316	kegg_compound	CHEBI:32330	(+)-epitaxifolin		high
cpd:C12319	kegg_compound	CHEBI:32331	dTDP-3-amino-2,3,6-trideoxy-C-methyl-D-erythro-hexopyranos-4-ulose		high
cpd:C12318	kegg_compound	CHEBI:32332	dTDP-3-amino-2,3,6-trideoxy-D-threo-hexopyranos-4-ulose		high
cpd:C12481	kegg_compound	CHEBI:32333	dTDP-5,5-di-C-methyl-beta-L-lyxose		high
cpd:C12320	kegg_compound	CHEBI:32334	dTDP-L-4-oxovancosamine		high
cpd:C12322	kegg_compound	CHEBI:32336	dTDP-beta-L-vancosamine		high
cpd:C12444	kegg_compound	CHEBI:32337	dTDP-beta-D-mycarose		high
cpd:C12446	kegg_compound	CHEBI:32338	dTDP-beta-D-oliose		high
cpd:C12443	kegg_compound	CHEBI:32340	dTDP-beta-L-daunosamine		high
cpd:C12447	kegg_compound	CHEBI:32341	dTDP-beta-L-rhodinose		high
cpd:C12192	kegg_compound	CHEBI:32342	ent-6alpha-Hydroxybuphanisine		high
cpd:C12191	kegg_compound	CHEBI:32343	ent-6beta-Hydroxybuphanisine		high
cpd:C12302	kegg_compound	CHEBI:32346	gamma-Terpinyl acetate		high
cpd:C13646	kegg_compound	CHEBI:32347	m-Chlorophenylbiguanide		high
cpd:C12889	kegg_compound	CHEBI:32350	n-decanohydroxamic acid		high
cpd:C13342	kegg_compound	CHEBI:32352	p-Hydroxypropiophenone		high
cpd:C13048	kegg_compound	CHEBI:32353	ethyl 4-nitrophenyl ethylphosphonate		high
cpd:C12849	kegg_compound	CHEBI:32354	4-hydroxybenzenesulfonic acid		high
cpd:C12623	kegg_compound	CHEBI:32356	2,3-dihydroxy-trans-cinnamic acid		high
cpd:C12621	kegg_compound	CHEBI:32357	trans-3-coumaric acid		high
cpd:C00944	kegg_compound	CHEBI:32364	3-dehydroquinate		high
cpd:C17715	kegg_compound	CHEBI:32368	undecanoic acid		high
cpd:C08578	kegg_compound	CHEBI:3237	butein		high
cpd:C00811	kegg_compound	CHEBI:32374	trans-4-coumaric acid		high
cpd:C08067	kegg_compound	CHEBI:3238	butenafine		high
cpd:C01983	kegg_compound	CHEBI:32382	(R)-mandelate		high
cpd:C16300	kegg_compound	CHEBI:32389	all-cis-octadeca-6,9,12,15-tetraenoic acid		high
cpd:C02378	kegg_compound	CHEBI:32396	6-aminohexanoate		high
cpd:C00258	kegg_compound	CHEBI:32398	D-glyceric acid		high
cpd:C08065	kegg_compound	CHEBI:3240	butoconazole		high
cpd:C08066	kegg_compound	CHEBI:3241	butoconazole nitrate		high
cpd:C06863	kegg_compound	CHEBI:3242	butorphanol		high
cpd:C16526	kegg_compound	CHEBI:32425	(11Z)-icos-11-enoic acid		high
alanine	chemicals_sssom	CHEBI:32439	alaninate		medium
cpd:C09616	kegg_compound	CHEBI:3244	butrin		high
cpd:C08606	kegg_compound	CHEBI:32446	all-trans-neoxanthin		high
cpd:C13431	kegg_compound	CHEBI:32446	all-trans-neoxanthin		high
cpd:C10921	kegg_compound	CHEBI:3245	butyl acrylate		high
cpd:C05745	kegg_compound	CHEBI:3247	Butyryl-[acp]		high
cpd:C08997	kegg_compound	CHEBI:3248	Butyrylmallotochromene		high
cpd:C10795	kegg_compound	CHEBI:3249	Buxamine E		high
cpd:C19302	kegg_compound	CHEBI:32497	thioacetamide		high
cpd:C05757	kegg_compound	CHEBI:325	(R)-3-Hydroxydodecanoyl-[acp]		high
cpd:C09141	kegg_compound	CHEBI:3250	Byakangelicin		high
phenylalanine	chemicals_sssom	CHEBI:32504	phenylalaninate		medium
cpd:C14288	kegg_compound	CHEBI:32506	4,4'-diaminodiphenylmethane		high
glycine	chemicals_sssom	CHEBI:32508	glycinate		medium
cpd:C15617	kegg_compound	CHEBI:32509	pirinixic acid		high
cpd:C01670	kegg_compound	CHEBI:3251	Bz-Arg-OEt		high
cpd:C11438	kegg_compound	CHEBI:3252	C-1027 chromophore		high
D-turanose (turanose)	bacdive_api	CHEBI:32528	turanose		high
cpd:C09144	kegg_compound	CHEBI:3253	C-Curarine		high
histidine	chemicals_sssom	CHEBI:32530	histidinate(2-)		medium
cpd:C00253	kegg_compound	CHEBI:32544	nicotinate		high
cpd:C16276	kegg_compound	CHEBI:32549	epsilon-carotene		high
cpd:C11737	kegg_compound	CHEBI:3258	CB3717		high
cpd:C17258	kegg_compound	CHEBI:32584	calcium sulfate hemihydrate		high
cpd:C11164	kegg_compound	CHEBI:3259	CCCP		high
cpd:C05747	kegg_compound	CHEBI:326	(R)-3-Hydroxyhexanoyl-[acp]		high
cpd:C04906	kegg_compound	CHEBI:32601	N-acetyl-beta-D-glucosaminyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl group		high
cpd:C04934	kegg_compound	CHEBI:32602	2,4,6-tris(N-acetyl-beta-D-glucosaminyl)-alpha-D-mannosyl group		high
cpd:C04880	kegg_compound	CHEBI:32618	N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->3)-beta-D-mannosyl group		high
leucine	chemicals_sssom	CHEBI:32627	leucinate		medium
cpd:C16365	kegg_compound	CHEBI:32643	5-acetamido-6-formamido-3-methyluracil		high
asparagine	chemicals_sssom	CHEBI:32660	asparaginate		medium
cpd:C18880	kegg_compound	CHEBI:32687	piperonyl butoxide		high
cpd:C16453	kegg_compound	CHEBI:32692	4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one		high
arginine	chemicals_sssom	CHEBI:32695	argininate		medium
arginine	chemicals_sssom	CHEBI:32696	argininium(1+)		medium
tryptophan	chemicals_sssom	CHEBI:32727	tryptophanate		medium
tryptophan	chemicals_sssom	CHEBI:32730	tryptophanyl radical		medium
guanidinium chloride	bacdive_metabolite	CHEBI:32735	guanidinium chloride		high
cpd:C05694	kegg_compound	CHEBI:3274	CH3-R		high
cpd:C05673	kegg_compound	CHEBI:3276	CMP-2-aminoethylphosphonate		high
cpd:C01087	kegg_compound	CHEBI:32796	(R)-2-hydroxyglutaric acid		high
cpd:C03196	kegg_compound	CHEBI:32797	(S)-2-hydroxyglutaric acid		high
cpd:C04056	kegg_compound	CHEBI:32798	9-cis,11-trans-octadecadienoic acid		high
cpd:C01984	kegg_compound	CHEBI:32800	(S)-mandelic acid		high
cpd:C03198	kegg_compound	CHEBI:32802	(S)-4-hydroxymandelic acid		high
cpd:C05343	kegg_compound	CHEBI:32803	(R)-4-hydroxymandelic acid		high
cpd:C00417	kegg_compound	CHEBI:32805	cis-aconitic acid		high
cpd:C02341	kegg_compound	CHEBI:32806	trans-aconitic acid		high
cpd:C01839	kegg_compound	CHEBI:32807	o-orsellinic acid		high
cpd:C03453	kegg_compound	CHEBI:32808	(Z)-5-oxohex-2-enedioic acid		high
cpd:C03066	kegg_compound	CHEBI:32809	3-hydroxy-L-glutamic acid		high
cpd:C05674	kegg_compound	CHEBI:3281	CMP-2-trimethylaminoethylphosphonate		high
cpd:C03079	kegg_compound	CHEBI:32811	4-hydroxy-L-glutamic acid		high
cpd:C02763	kegg_compound	CHEBI:32815	enol-phenylpyruvic acid		high
cpd:C00022	kegg_compound	CHEBI:32816	pyruvic acid		high
cpd:C01187	kegg_compound	CHEBI:32817	keto-3-deoxy-D-manno-octulosonic acid		high
cpd:C04498	kegg_compound	CHEBI:32818	p-coumaroylagmatine		high
cpd:C12317	kegg_compound	CHEBI:32826	D-allothreonine		high
threonine	chemicals_sssom	CHEBI:32832	threoninate		medium
cpd:C11365	kegg_compound	CHEBI:3284	CPT-11 carboxylate form		high
cpd:C04015	kegg_compound	CHEBI:32844	N-acetyl-4-O-acetylneuraminic acid		high
serine	chemicals_sssom	CHEBI:32845	serinate		medium
cpd:C08187	kegg_compound	CHEBI:3286	cabergoline		high
cpd:C02324	kegg_compound	CHEBI:32863	secondary amine		high
cpd:C10904	kegg_compound	CHEBI:3287	Cabucine		high
proline	chemicals_sssom	CHEBI:32871	prolinate		medium
cpd:C02196	kegg_compound	CHEBI:32876	tertiary amine		high
cpd:C00375	kegg_compound	CHEBI:32877	primary amine		high
cpd:C00893	kegg_compound	CHEBI:32877	primary amine		high
cpd:C01372	kegg_compound	CHEBI:32878	alkene		high
cpd:C07075	kegg_compound	CHEBI:32888	gamma-hexachlorocyclohexane		high
cpd:C10756	kegg_compound	CHEBI:3289	Cadiamine		high
cpd:C04937	kegg_compound	CHEBI:32890	N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl group		high
cpd:C11536	kegg_compound	CHEBI:32896	(2R)-O-phospho-3-sulfolactic acid		high
cpd:C11899	kegg_compound	CHEBI:32897	10-deacetyl-2-debenzoylbaccatin III		high
cpd:C11900	kegg_compound	CHEBI:32898	baccatin III		high
cpd:C11864	kegg_compound	CHEBI:32902	gibberellin A4		high
cpd:C11867	kegg_compound	CHEBI:32903	gibberellin A7		high
cpd:C11861	kegg_compound	CHEBI:32906	gibberellin A24		high
cpd:C09066	kegg_compound	CHEBI:3291	cafestol		high
cpd:C13014	kegg_compound	CHEBI:32918	1-naphthaleneacetic acid		high
cpd:C06589	kegg_compound	CHEBI:32922	(1S,2R)-3-phenylcyclohexa-3,5-diene-1,2-diol		high
cpd:C10431	kegg_compound	CHEBI:3293	3-O-beta-D-glucosyl-trans-caffeic acid		high
cpd:C17433	kegg_compound	CHEBI:32934	tricosane		high
cpd:C08385	kegg_compound	CHEBI:32948	(S)-nonacosan-10-ol		high
cpd:C00706	kegg_compound	CHEBI:32952	amine		high
Sodium acetate	bacdive_api	CHEBI:32954	sodium acetate		high
cpd:C00722	kegg_compound	CHEBI:32955	epoxide		high
cpd:C06657	kegg_compound	CHEBI:32963	amidinoproclavaminic acid		high
ornithine	chemicals_sssom	CHEBI:32964	ornithinate		medium
cpd:C01726	kegg_compound	CHEBI:32969	D-lombricine		high
cpd:C12831	kegg_compound	CHEBI:32971	3,4,6-trichlorocatechol		high
cpd:C05607	kegg_compound	CHEBI:32978	(R)-3-phenyllactic acid		high
cpd:C01744	kegg_compound	CHEBI:32980	phloretic acid		high
cpd:C00241	kegg_compound	CHEBI:32988	amide		high
cpd:C03624	kegg_compound	CHEBI:32989	N(omega)-phosphohypotaurocyamine		high
cpd:C08854	kegg_compound	CHEBI:3299	Calactin		high
cpd:C09790	kegg_compound	CHEBI:33	(+)-Neomatatabiol		high
cpd:C09369	kegg_compound	CHEBI:3300	Calafatimine		high
cpd:C17354	kegg_compound	CHEBI:33012	nocardicin F		high
cpd:C09353	kegg_compound	CHEBI:3302	Calaxin		high
cpd:C11257	kegg_compound	CHEBI:3303	calcein am		high
alpha-ketovaleric acid	chemicals_sssom	CHEBI:33033	2-oxopentanoic acid		medium
cpd:C06255	kegg_compound	CHEBI:33033	2-oxopentanoic acid		high
cpd:C11309	kegg_compound	CHEBI:3305	Calcimycin		high
cpd:C06865	kegg_compound	CHEBI:3306	calcitonin		high
cpd:C11284	kegg_compound	CHEBI:33070	indole-3-butyric acid		high
cpd:C00514	kegg_compound	CHEBI:33076	D-mannonic acid		high
cpd:C19541	kegg_compound	CHEBI:33080	triphenylene		high
cpd:C19425	kegg_compound	CHEBI:33083	fluoranthene		high
cpd:C08133	kegg_compound	CHEBI:3309	calcium gluconate		high
cpd:C19500	kegg_compound	CHEBI:33090	picene		high
cpd:C03284	kegg_compound	CHEBI:33094	(S)-3-aminoisobutyric acid		high
cpd:C19597	kegg_compound	CHEBI:33098	2-nitrotoluene		high
cpd:C08129	kegg_compound	CHEBI:3311	calcium carbonate		high
cpd:C19329	kegg_compound	CHEBI:33111	apholate		high
cpd:C12486	kegg_compound	CHEBI:33118	boric acid		high
cpd:C08130	kegg_compound	CHEBI:3312	calcium dichloride		high
cpd:C13391	kegg_compound	CHEBI:33130	aluminium hydroxide		high
cpd:C14042	kegg_compound	CHEBI:33167	sodium iodide		high
cpd:C09085	kegg_compound	CHEBI:3318	Calebassone		high
cpd:C02843	kegg_compound	CHEBI:33184	long-chain fatty acyl-CoA		high
cpd:C11469	kegg_compound	CHEBI:3319	calicheamicin gamma1(I)		high
cpd:C00222	kegg_compound	CHEBI:33190	3-oxopropanoate		high
cpd:C18673	kegg_compound	CHEBI:33192	sodium cyanide		high
cpd:C03961	kegg_compound	CHEBI:33196	(3R)-3-hydroxy-L-aspartate(2-)		high
cpd:C03195	kegg_compound	CHEBI:33197	(R)-10-hydroxyoctadecanoic acid		high
Gluconate (D-gluconic acid)	bacdive_api	CHEBI:33198	D-gluconic acid		high
cpd:C00257	kegg_compound	CHEBI:33198	D-gluconic acid		high
gluconic acid	chemicals_sssom	CHEBI:33198	D-gluconic acid		medium
cpd:C00804	kegg_compound	CHEBI:33199	propynoic acid		high
cpd:C09067	kegg_compound	CHEBI:3321	Callicarpone		high
cpd:C13624	kegg_compound	CHEBI:33216	bisphenol A		high
cpd:C13620	kegg_compound	CHEBI:33217	3,3',5,5'-tetrabromobisphenol A		high
cpd:C13621	kegg_compound	CHEBI:33218	3,3',5-tribromobisphenol A		high
cpd:C09088	kegg_compound	CHEBI:3322	Callichiline		high
cpd:C13623	kegg_compound	CHEBI:33220	3-monobromobisphenol A		high
cpd:C02394	kegg_compound	CHEBI:33227	(E)-cinnamyl alcohol		high
cpd:C09089	kegg_compound	CHEBI:3323	Calligonine		high
cpd:C18192	kegg_compound	CHEBI:33237	vitamin D4		high
cpd:C01343	kegg_compound	CHEBI:33255	alkylmercury compound		high
cpd:C10054	kegg_compound	CHEBI:3327	calophyllin B		high
cpd:C14153	kegg_compound	CHEBI:33270	alpha-tocotrienol		high
cpd:C14154	kegg_compound	CHEBI:33275	beta-tocotrienol		high
cpd:C14156	kegg_compound	CHEBI:33276	delta-tocotrienol		high
cpd:C14155	kegg_compound	CHEBI:33277	gamma-tocotrienol		high
cpd:C18193	kegg_compound	CHEBI:33279	vitamin D5		high
cpd:C09158	kegg_compound	CHEBI:3328	Calophyllolide		high
cpd:C08855	kegg_compound	CHEBI:3329	Calotropin		high
cpd:C11256	kegg_compound	CHEBI:3330	Calpeptin		high
cpd:C02391	kegg_compound	CHEBI:33308	carboxylic ester		high
cpd:C10757	kegg_compound	CHEBI:3331	Calpurnine		high
cpd:C09097	kegg_compound	CHEBI:3332	(+)-calycanthidine		high
cpd:C10573	kegg_compound	CHEBI:3333	calycanthine		high
cpd:C10850	kegg_compound	CHEBI:3336	Calystegin A3		high
cpd:C10851	kegg_compound	CHEBI:3337	Calystegin B2		high
cpd:C08933	kegg_compound	CHEBI:3338	Camellidin I		high
cpd:C19157	kegg_compound	CHEBI:33385	thorium		high
cpd:C19159	kegg_compound	CHEBI:33388	plutonium atom		high
cpd:C08934	kegg_compound	CHEBI:3339	Camellidin II		high
cpd:C08666	kegg_compound	CHEBI:3340	Cammaconine		high
elemental sulfur	bacdive_metabolite	CHEBI:33403	elemental sulfur		high
cpd:C01013	kegg_compound	CHEBI:33404	3-hydroxypropionic acid		high
cpd:C10758	kegg_compound	CHEBI:3341	Camoensine		high
cpd:C19059	kegg_compound	CHEBI:33421	barban		high
cpd:C10249	kegg_compound	CHEBI:3344	Canaliculatol		high
cpd:C00934	kegg_compound	CHEBI:33447	phospho sugar		high
cpd:C09370	kegg_compound	CHEBI:3346	Cancentrine		high
cpd:C07468	kegg_compound	CHEBI:3347	candesartan		high
cpd:C07709	kegg_compound	CHEBI:3348	Candesartan cilexetil		high
cpd:C06690	kegg_compound	CHEBI:3349	candicidin D		high
cpd:C10575	kegg_compound	CHEBI:3350	candicine		high
cpd:C00545	kegg_compound	CHEBI:33510	L-arabinonic acid		high
cpd:C09068	kegg_compound	CHEBI:3352	Candletoxin A		high
cpd:C00050	kegg_compound	CHEBI:33521	metal atom		high
cpd:C00320	kegg_compound	CHEBI:33539	hydroxidodioxidosulfidosulfate(1-)		high
cpd:C11721	kegg_compound	CHEBI:3354	candoxatrilat		high
cpd:C00320	kegg_compound	CHEBI:33541	thiosulfate(1-)		high
cpd:C09626	kegg_compound	CHEBI:3355	Canellal		high
cpd:C09354	kegg_compound	CHEBI:3356	Canin		high
cpd:C05005	kegg_compound	CHEBI:33563	glycolipid		high
cpd:C06336	kegg_compound	CHEBI:33565	2,3-dihydroxybenzenesulfonate		high
cpd:C15571	kegg_compound	CHEBI:33566	catechols		high
cpd:C02012	kegg_compound	CHEBI:33567	catecholamine		high
cpd:C08998	kegg_compound	CHEBI:3357	Cannabichromene		high
cpd:C01180	kegg_compound	CHEBI:33574	4-methylthio-2-oxobutanoic acid		high
cpd:C10784	kegg_compound	CHEBI:3359	cannabidiolic acid		high
cpd:C07580	kegg_compound	CHEBI:3360	Cannabinol		high
cpd:C10576	kegg_compound	CHEBI:3361	Cannabisativine		high
cpd:C13631	kegg_compound	CHEBI:33613	2,2-bis(4-hydroxyphenyl)propan-1-ol		high
cpd:C08583	kegg_compound	CHEBI:3362	canthaxanthin		high
cpd:C09098	kegg_compound	CHEBI:3363	canthin-6-one		high
cpd:C10000	kegg_compound	CHEBI:3364	Canthiumine		high
cpd:C09933	kegg_compound	CHEBI:3365	Cantleyine		high
cpd:C09371	kegg_compound	CHEBI:3366	Capaurine		high
cpd:C08595	kegg_compound	CHEBI:3367	capensinidin		high
cpd:C08999	kegg_compound	CHEBI:3368	capillarisin		high
cpd:C08398	kegg_compound	CHEBI:3369	capillin		high
cpd:C00045	kegg_compound	CHEBI:33704	alpha-amino acid		high
cpd:C05167	kegg_compound	CHEBI:33704	alpha-amino acid		high
amino_acid	bacdive_metabolite	CHEBI:33709	amino acid		high
capreomycin	bacdive_metabolite	CHEBI:3371	capreomycin		high
cpd:C01790	kegg_compound	CHEBI:3371	capreomycin		high
cpd:C01076	kegg_compound	CHEBI:33715	N-terminal alpha-amino-acid residue		high
cpd:C06866	kegg_compound	CHEBI:3374	capsaicin		high
cpd:C08584	kegg_compound	CHEBI:3375	capsanthin		high
cpd:C08889	kegg_compound	CHEBI:3376	Capsicoside A		high
cpd:C08585	kegg_compound	CHEBI:3378	capsorubin		high
cpd:C16460	kegg_compound	CHEBI:33787	beryllium dihydride		high
cpd:C06705	kegg_compound	CHEBI:3379	capsular polysaccharide		high
cpd:C02273	kegg_compound	CHEBI:33809	digalacturonic acid		high
cpd:C09839	kegg_compound	CHEBI:3381	(-)-car-3-ene		high
cpd:C09100	kegg_compound	CHEBI:3382	Caracurine V		high
cpd:C08521	kegg_compound	CHEBI:3383	caranine		high
cpd:C08348	kegg_compound	CHEBI:33830	galacturonic acid		high
galacturonic acid	chemicals_sssom	CHEBI:33830	galacturonic acid		medium
cpd:C00801	kegg_compound	CHEBI:33838	nucleoside		high
cpd:C09106	kegg_compound	CHEBI:3384	Carapanaubine		high
(-)-anisomycin	bacdive_metabolite	CHEBI:338412	(-)-anisomycin		high
cpd:C11281	kegg_compound	CHEBI:338412	(-)-anisomycin		high
cpd:C15584	kegg_compound	CHEBI:33853	phenols		high
cpd:C00193	kegg_compound	CHEBI:33855	arenecarbaldehyde		high
cpd:C01021	kegg_compound	CHEBI:33856	aromatic amino acid		high
cpd:C03485	kegg_compound	CHEBI:33857	aromatic primary alcohol		high
cpd:C06868	kegg_compound	CHEBI:3387	carbamazepine		high
cpd:C07496	kegg_compound	CHEBI:3388	carbamazepine-10,11-epoxide		high
cpd:C07491	kegg_compound	CHEBI:3390	carbaryl		high
cpd:C05773	kegg_compound	CHEBI:33907	cob(III)yrinic acid		high
cpd:C08060	kegg_compound	CHEBI:3391	carbazole		high
cpd:C06021	kegg_compound	CHEBI:33913	corrinoid		high
cpd:C10897	kegg_compound	CHEBI:3392	carbendazim		high
carbenicillin	bacdive_metabolite	CHEBI:3393	carbenicillin		high
cpd:C06869	kegg_compound	CHEBI:3393	carbenicillin		high
cpd:C11075	kegg_compound	CHEBI:3394	carbetamide		high
ribose	chemicals_sssom	CHEBI:33942	ribose		medium
cpd:C06870	kegg_compound	CHEBI:3396	Carbidopa-levodopa		high
cpd:C06871	kegg_compound	CHEBI:3398	carbinoxamine		high
fucose	chemicals_sssom	CHEBI:33984	fucose		medium
cpd:C13799	kegg_compound	CHEBI:33990	(+)-Hydrastine		high
cpd:C13696	kegg_compound	CHEBI:33991	(+)-TACP		high
cpd:C14079	kegg_compound	CHEBI:33992	(-)-catechin		high
cpd:C14793	kegg_compound	CHEBI:33993	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene		high
cpd:C14796	kegg_compound	CHEBI:33994	(1R)-Hydroxy-(2R)-N-acetyl-L-cysteinyl-1,2-dihydronaphthalene		high
cpd:C14791	kegg_compound	CHEBI:33995	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene		high
cpd:C14797	kegg_compound	CHEBI:33996	(1R)-N-Acetyl-L-cysteinyl-(2R)-hydroxy-1,2-dihydronaphthalene		high
cpd:C14799	kegg_compound	CHEBI:33997	(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid		high
cpd:C14786	kegg_compound	CHEBI:33998	(1R,2S)-naphthalene 1,2-oxide		high
cpd:C14798	kegg_compound	CHEBI:33999	(1S)-Hydroxy-(2S)-N-acetyl-L-cysteinyl-1,2-dihydronaphthalene		high
cpd:C14792	kegg_compound	CHEBI:34000	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene		high
cpd:C14787	kegg_compound	CHEBI:34001	(1S,2R)-naphthalene 1,2-oxide		high
cpd:C14145	kegg_compound	CHEBI:34002	(3S)-3-Hydroxyadipyl-CoA		high
cpd:C14616	kegg_compound	CHEBI:34003	9-fluoro-17-methyl-5beta-androstane-3alpha,11beta,17beta-triol		high
cpd:C13791	kegg_compound	CHEBI:34004	(6R,7S)-6,7-Epoxyoctadecanoic acid		high
cpd:C14622	kegg_compound	CHEBI:34006	(E)-1-Methoxy-4-[2-(4-nitrophenyl)ethenyl]benzene		high
cpd:C14463	kegg_compound	CHEBI:34008	(R)-3-hydroxy-3-methyl-2-oxopentanoic acid		high
cpd:C14543	kegg_compound	CHEBI:34010	(R)-5-Deoxyindenestrol		high
cpd:C13739	kegg_compound	CHEBI:34011	(R)-AMAA		high
cpd:C14546	kegg_compound	CHEBI:34012	(R)-Indenestrol A		high
cpd:C14548	kegg_compound	CHEBI:34013	(R)-Indenestrol B		high
cpd:C14544	kegg_compound	CHEBI:34015	(S)-5-Deoxyindenestrol		high
cpd:C13673	kegg_compound	CHEBI:34017	(S)-ACPA		high
cpd:C13672	kegg_compound	CHEBI:34018	(S)-AMPA		high
cpd:C13671	kegg_compound	CHEBI:34020	(S)-F-Willardiine		high
cpd:C14545	kegg_compound	CHEBI:34021	(S)-Indenestrol A		high
cpd:C14547	kegg_compound	CHEBI:34022	(S)-Indenestrol B		high
cpd:C14473	kegg_compound	CHEBI:34023	phthalazin-1(2H)-one		high
cpd:C14705	kegg_compound	CHEBI:34024	1,1,1,2-tetrachloroethane		high
