# curie_map:
#   CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#   FOODON: "http://purl.obolibrary.org/obo/FOODON_"
#   UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#   ENVO: "http://purl.obolibrary.org/obo/ENVO_"
#   NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#   MICRO: "http://purl.obolibrary.org/obo/MICRO_"
#   mesh: "http://id.nlm.nih.gov/mesh/"
#   BTO: "http://purl.obolibrary.org/obo/BTO_"
#   kgmicrobe.compound: "https://w3id.org/kg-microbe/compound/"
#   kgmicrobe.ingredient: "https://w3id.org/kg-microbe/ingredient/"
#   cas: "https://commonchemistry.cas.org/detail?cas_rn="
#   registry: "https://w3id.org/kg-microbe/registry/"
#   MIM: "https://github.com/CultureBotAI/MediaIngredientMech/blob/main/data/ingredients/mapped/"
#   obo: "http://purl.obolibrary.org/obo/"
#   kgm: "https://w3id.org/kg-microbe/"
#   semapv: "https://w3id.org/semapv/vocab/"
#   skos: "http://www.w3.org/2004/02/skos/core#"
#   orcid: "https://orcid.org/"
#   cbclaw: "https://github.com/culturebotai/culturebotai-claw/blob/main/"
# license: "https://creativecommons.org/publicdomain/zero/1.0/"
# mapping_set_id: "https://w3id.org/sssom/mappings/culturebotai_mim_ingredient"
# mapping_set_version: "2026-09-06"
# mapping_set_description: "Canonical MediaIngredientMech → ingredient-ontology mappings (CHEBI + FOODON; UBERON/ENVO when populated). One row per mapped MIM ingredient record. Per-row object_source distinguishes ontologies. Predicate is skos:exactMatch by default; narrowMatch/broadMatch/closeMatch where residual-P2.5 triage found a specificity or symmetry difference, or where mapping_quality != EXACT_MATCH. The `source` extension column records the upstream origin (MIM evidence + kg-microbe source pipeline, CHEBI only)."
# mapping_date: "2026-09-06"
# creator_id:
#   - "orcid:0000-0001-8175-045X"
# subject_source: "MIM:ingredients"
# extension_definitions:
#   - slot_name: source
#     property: "cbclaw:provenance-source"
#     type_hint: "xsd:string"
#   - slot_name: validation_method
#     property: "cbclaw:validation-method"
#     type_hint: "xsd:string"
subject_id	subject_label	predicate_id	object_id	object_label	object_source	mapping_justification	source	mapping_date	confidence	comment	other	validation_method
MIM:Lincomycin	Lincomycin	skos:exactMatch	CHEBI:6472	lincomycin	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]|kgm:primary_mappings[bacdive_metabolite]|kgm:primary_mappings[kegg_compound]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Lincomycin_Hydrochloride	Lincomycin hydrochloride	skos:exactMatch	CHEBI:182465	Lincomycin hydrochloride	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-07-20	0.99		(2S,4R)-N-[(1R,2R)-2-hydroxy-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide;hydrochloride|CAS:859-18-7	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Linezolid	Linezolid	skos:exactMatch	CHEBI:63607	linezolid	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=migrate_media_roles_to_facets|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:primary_mappings[bacdive_metabolite]|kgm:primary_mappings[kegg_compound]	2026-07-20	0.99		N-({(5S)-3-[3-fluoro-4-(morpholin-4-yl)phenyl]-2-oxo-1,3-oxazolidin-5-yl}methyl)acetamide|CAS:165800-03-3	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lipopolysaccharide	Lipopolysaccharide	skos:exactMatch	CHEBI:16412	lipopolysaccharide	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-08-27	0.99			OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lithium_Chloride_Hydrate	Lithium chloride hydrate	skos:closeMatch	CHEBI:48607	lithium chloride	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:MIM curation (#342)|MIM:curator=regrade_hydrate_to_close_match|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=cbclaw_kg_microbe_sweep]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=regrade_synonym_matches]|kgm:primary_mappings[bacdive_metabolite]	2026-08-13	0.9		CAS:85144-11-2	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:Lithium_Chloride_Hydrate	Lithium chloride hydrate	skos:exactMatch	cas:85144-11-2	Lithium chloride hydrate	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:MIM curation (#342)|MIM:curator=regrade_hydrate_to_close_match|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=cbclaw_kg_microbe_sweep]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=regrade_synonym_matches]|kgm:primary_mappings[bacdive_metabolite]	2026-08-13	0.99	Registry/identity row preserving cas:85144-11-2 alongside parent CHEBI:48607.	CAS:85144-11-2	none|UNKNOWN_TERM|2026-07-07
MIM:Lithocholic_Acid	Lithocholic acid	skos:exactMatch	CHEBI:16325	lithocholic acid	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-09-02	0.99		3alpha-hydroxy-5beta-cholan-24-oic acid|N-(tri(hydroxymethyl)methyl)glycine|N-[2-hydroxy-1,1-bis(hydroxymethyl)ethyl]glycine|N-tris(hydroxymethyl)methylglycine|berbaman|CAS:434-13-9	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Liver_Digest	Liver digest	skos:exactMatch	MICRO:0001668	liver digest	obo:micro.owl	semapv:LexicalMatching	MIM:MICRO via OLS search (resolve_unmapped)|MIM:curator=refresh_occurrence_statistics	2026-08-27	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:Liver_Extract	Liver extract	skos:exactMatch	MICRO:0001363	liver extract	obo:micro.owl	semapv:LexicalMatching	MIM:MICRO via OLS search|MIM:curator=refresh_occurrence_statistics	2026-08-27	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:Liver_Extract_Concentrate	Liver extract concentrate	skos:exactMatch	MICRO:0001363	liver extract	obo:micro.owl	semapv:LexicalMatching	MIM:MICRO via OLS (resolve_unmapped_v2 strategy=stem-match)|MIM:curator=refresh_occurrence_statistics	2026-08-27	0.9			none|UNKNOWN_TERM|2026-07-07
MIM:Liver_Extract_Infusion	Liver extract infusion	skos:exactMatch	MICRO:0001363	liver extract	obo:micro.owl	semapv:LexicalMatching	MIM:MICRO via OLS (resolve_unmapped_v2 strategy=stem-match)|MIM:curator=refresh_occurrence_statistics	2026-08-27	0.9			none|UNKNOWN_TERM|2026-07-07
MIM:Liver_powder	liver powder	skos:exactMatch	FOODON:03000441	liver powder supplement	obo:foodon.owl	semapv:ManualMappingCuration	MIM:culturemech:output/ingredient_occurrences.tsv|MIM:curator=claude_restore_culturemech_evidence	2026-09-06	0.99			manual:claude_culturemech_residual_grounding|CREATED|2026-08-30
MIM:Locust_Bean_Gum	Locust bean gum	skos:narrowMatch	FOODON:03413132	locust bean gum	obo:foodon.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:FOODON via OLS (label-exact)|MIM:curator=mediaingredientmech-agentic-curation	2026-05-11	0.9			OLS:foodon|CONFIRMED|2026-07-07
MIM:Locust_Bean_Gum	Locust bean gum	skos:exactMatch	cas:9000-40-2	Locust bean gum	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:FOODON via OLS (label-exact)|MIM:curator=mediaingredientmech-agentic-curation	2026-05-11	0.99	Registry/identity row preserving cas:9000-40-2 alongside parent FOODON:03413132.	CAS:9000-40-2	none|UNKNOWN_TERM|2026-07-07
MIM:Locust_Bean_Gum	Locust bean gum	skos:exactMatch	kgmicrobe.ingredient:locust_bean_gum	Locust bean gum	kgm:ingredient	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:FOODON via OLS (label-exact)|MIM:curator=mediaingredientmech-agentic-curation	2026-05-11	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.ingredient:locust_bean_gum alongside parent FOODON:03413132.	CAS:9000-40-2	none|UNKNOWN_TERM|2026-07-07
MIM:Lomefloxacin	Lomefloxacin	skos:exactMatch	CHEBI:116278	lomefloxacin	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:bacdive_metabolites|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Lomefloxacin_Hydrochloride	Lomefloxacin hydrochloride	skos:exactMatch	CHEBI:6518	lomefloxacin hydrochloride	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:primary_mappings[kegg_compound]	2026-07-20	0.99		1-ethyl-6,8-difluoro-7-(3-methylpiperazin-1-yl)-4-oxo-1,4-dihydroquinoline-3-carboxylic acid hydrochloride|CAS:98079-52-8	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lomofungin	Lomofungin	skos:exactMatch	CHEBI:224243	Lomofungin	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Loratadine	Loratadine	skos:exactMatch	CHEBI:6538	loratadine	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]	2026-05-02	0.99		ethyl 4-(8-chloro-5,6-dihydro-11H-benzo[5,6]cyclohepta[1,2-b]pyridin-11-ylidene)piperidine-1-carboxylate|CAS:79794-75-5	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lovastatin	Lovastatin	skos:exactMatch	CHEBI:40303	lovastatin	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		(1S,3R,7S,8S,8aR)-8-{2-[(2R,4R)-4-hydroxy-6-oxotetrahydro-2H-pyran-2-yl]ethyl}-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl (2S)-2-methylbutanoate|CAS:75330-75-5	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lucimycin	Lucimycin	skos:exactMatch	CHEBI:135874	lucimycin	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Lumazine	Lumazine	skos:exactMatch	CHEBI:16489	lumazine	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		pteridine-2,4-diol|CAS:487-21-8	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lumichrome	Lumichrome	skos:exactMatch	CHEBI:17781	lumichrome	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		7,8-dimethylbenzo[g]pteridine-2,4(1H,3H)-dione|CAS:1086-80-2	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lupeol	Lupeol	skos:exactMatch	CHEBI:6570	lupeol	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		(3beta)-lup-20(29)-en-3-ol|CAS:545-47-1	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Lydimycin	Lydimycin	skos:exactMatch	NCIT:C90684	Lydimycin	obo:ncit.owl	semapv:LexicalMatching	MIM:kgmicrobe.compound:lydimycin|MIM:curator=migrate_media_roles_to_facets	2026-07-20	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:Lysine	Lysine	skos:exactMatch	CHEBI:25094	lysine	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]|kgm:primary_mappings[kegg_compound]	2026-08-27	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Lysocellin	Lysocellin	skos:exactMatch	CHEBI:212437	Lysocellin	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Lysostaphin	Lysostaphin	skos:exactMatch	NCIT:C166895	Lysostaphin	obo:ncit.owl	semapv:LexicalMatching	MIM:MIM curation (#213)|MIM:curator=curator_ruling_2026_08_07	2026-08-07	0.99			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:Lysozyme	Lysozyme	skos:narrowMatch	FOODON:03413135	lysozyme	obo:foodon.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:FOODON via OLS (label-exact)|MIM:curator=backfill_parent_terms	2026-05-02	0.9			OLS:foodon|CONFIRMED|2026-07-07
MIM:Lysozyme	Lysozyme	skos:exactMatch	cas:2650-88-3	Lysozyme	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:FOODON via OLS (label-exact)|MIM:curator=backfill_parent_terms	2026-05-02	0.99	Registry/identity row preserving cas:2650-88-3 alongside parent FOODON:03413135.	CAS:2650-88-3	none|UNKNOWN_TERM|2026-07-07
MIM:Lysozyme	Lysozyme	skos:exactMatch	kgmicrobe.ingredient:lysozyme	Lysozyme	kgm:ingredient	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:FOODON via OLS (label-exact)|MIM:curator=backfill_parent_terms	2026-05-02	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.ingredient:lysozyme alongside parent FOODON:03413135.	CAS:2650-88-3	none|UNKNOWN_TERM|2026-07-07
MIM:M-xylene	m-Xylene	skos:exactMatch	CHEBI:28488	m-xylene	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureMech|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=cbclaw_kg_microbe_sweep]|kgm:mediaingredientmech_reviewed[curator=correct_stale_ontology_labels.py]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:primary_mappings[kegg_compound]	2026-08-27	0.99		1,3-Dimethylbenzene|1,3-Dimethylbenzol|1,3-Xylene|3-xylene|m-Xylol|m-dimethylbenzene|m-methyltoluene|meta-xylene|CAS:108-38-3	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:MES_Buffer	MES buffer	skos:narrowMatch	CHEBI:39010	MES	obo:chebi.owl	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=refresh_occurrence_statistics|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=fetch_cas_rn_from_pubchem]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-08-27	0.9			OLS:chebi|SYNONYM_ENRICH|2026-09-02
MIM:MES_Buffer	MES buffer	skos:exactMatch	kgmicrobe.ingredient:mes_buffer	MES buffer	kgm:ingredient	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=refresh_occurrence_statistics|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=fetch_cas_rn_from_pubchem]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-08-27	0.99	Registry/identity row preserving kgmicrobe.ingredient:mes_buffer alongside parent CHEBI:39010.		none|UNKNOWN_TERM|2026-09-02
MIM:MES_Buffer	MES buffer	skos:exactMatch	kgmicrobe.compound:mes_buffer	MES buffer	kgm:compound	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=refresh_occurrence_statistics|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=fetch_cas_rn_from_pubchem]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-08-27	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.compound:mes_buffer alongside parent CHEBI:39010.		none|UNKNOWN_TERM|2026-09-02
MIM:MES_Hydrat	MES Hydrat	skos:narrowMatch	CHEBI:39005	2-(N-morpholino)ethanesulfonic acid	obo:chebi.owl	semapv:ManualMappingCuration	MIM:Edison LITERATURE (PaperQA3) + local CHEBI verification|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_mim_merge]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=regrade_synonym_matches]	2026-08-27	0.9		MES [2-(N-morpholino) ethane sulfonic acid]	manual:promote_resolved_unmapped|PROMOTED|2026-08-07
MIM:MES_Hydrat	MES Hydrat	skos:exactMatch	cas:145224-94-8	MES Hydrat	registry:cas	semapv:ManualMappingCuration	MIM:Edison LITERATURE (PaperQA3) + local CHEBI verification|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_mim_merge]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=regrade_synonym_matches]	2026-08-27	0.99	Registry/identity row preserving cas:145224-94-8 alongside parent CHEBI:39005.	CAS:145224-94-8	manual:promote_resolved_unmapped|PROMOTED|2026-08-07
MIM:MES_Hydrat	MES Hydrat	skos:exactMatch	kgmicrobe.compound:mes_hydrat	MES Hydrat	kgm:compound	semapv:ManualMappingCuration	MIM:Edison LITERATURE (PaperQA3) + local CHEBI verification|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_mim_merge]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=regrade_synonym_matches]	2026-08-27	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.compound:mes_hydrat alongside parent CHEBI:39005.	CAS:145224-94-8	manual:promote_resolved_unmapped|PROMOTED|2026-08-07
MIM:MES_sodium_salt	MES sodium salt	skos:exactMatch	CHEBI:62955	sodium 2-(N-morpholino)ethanesulfonate	obo:chebi.owl	semapv:ManualMappingCuration	MIM:PubChem|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=cbclaw_kg_microbe_sweep]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-07-20	0.9		2-(N-Morpholino)ethanesulfonic acid sodium salt|4-Morpholineethanesulfonic acid, sodium salt|4-Morpholineethanesulfonic acid, sodium salt (1:1)|MES-Na|Sodium 4-morpholin-1-ylethylsulphonate|sodium 2-(morpholin-4-yl)ethanesulfonate|sodium 2-morpholin-4-ylethanesulfonate|sodium MES|CAS:71119-23-8	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:MH_agar	MH agar	skos:exactMatch	MICRO:0001328	MH agar	obo:micro.owl	semapv:LexicalMatching	MIM:culturemech:output/ingredient_occurrences.tsv|MIM:curator=claude_restore_culturemech_evidence	2026-09-06	0.99			manual:claude_culturemech_residual_grounding|CREATED|2026-08-30
MIM:MME_Trace_Minerals	MME Trace Minerals	skos:exactMatch	kgmicrobe.ingredient:mme_trace_minerals	MME Trace Minerals	kgm:ingredient	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=promote_resolved_unmapped	2026-08-06	0.9			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:MOPS_2M_pH7	MOPS_2M_pH7	skos:narrowMatch	CHEBI:39074	MOPS	obo:chebi.owl	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=promote_resolved_unmapped|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=fetch_cas_rn_from_pubchem]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-08-06	0.9			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:MOPS_2M_pH7	MOPS_2M_pH7	skos:exactMatch	kgmicrobe.ingredient:mops_2m_ph7	MOPS_2M_pH7	kgm:ingredient	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=promote_resolved_unmapped|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=fetch_cas_rn_from_pubchem]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-08-06	0.99	Registry/identity row preserving kgmicrobe.ingredient:mops_2m_ph7 alongside parent CHEBI:39074.		manual:promote_resolved_unmapped|PROMOTED|2026-08-06
